Transcript stable ID,Gene name
Y44E3A.6a.1,edc-4
Y44E3A.6a.2,edc-4
Y44E3A.6b.1,edc-4
Y44E3A.6b.2,edc-4
Y44E3B.1a.1,zip-4
Y44E3B.1a.2,zip-4
Y44E3B.1b.1,zip-4
Y44E3B.1b.2,zip-4
Y44E3B.1c.1,zip-4
Y44E3B.2.1,tyr-5
Y45G5AL.1a.1,Y45G5AL.1
Y45G5AL.1b.1,Y45G5AL.1
Y45G5AM.2a.1,pid-5
Y45G5AM.2b,pid-5
Y45G5AM.2c.1,pid-5
Y45G5AM.2d.1,pid-5
Y45G5AM.3a.1,Y45G5AM.3
Y45G5AM.3a.2,Y45G5AM.3
Y45G5AM.3b,Y45G5AM.3
Y45G5AM.5.1,Y45G5AM.5
Y45G5AM.6a.1,Y45G5AM.6
Y45G5AM.6b.1,Y45G5AM.6
Y45G5AM.7a.1,Y45G5AM.7
Y45G5AM.7b.1,Y45G5AM.7
Y45G5AM.8a.1,coh-4
Y45G5AM.8b.1,coh-4
Y45G5AM.8c.1,coh-4
Y45G5AM.9a.1,Y45G5AM.9
Y45G5AM.9b.1,Y45G5AM.9
Y45G5AM.9c.1,Y45G5AM.9
Y45G5AM.9d.1,Y45G5AM.9
Y45G12B.1.1,nuo-5
Y45G12B.2a.1,Y45G12B.2
Y45G12B.2b.1,Y45G12B.2
Y45G12B.2c.1,Y45G12B.2
Y45G12B.3a.1,Y45G12B.3
Y45G12B.3a.2,Y45G12B.3
Y45G12B.3b.1,Y45G12B.3
Y45G12C.1.1,Y45G12C.1
Y45G12C.3.1,Y45G12C.3
Y45G12C.4.1,Y45G12C.4
Y45G12C.5.1,srt-2
Y45G12C.6.1,Y45G12C.6
Y45G12C.7.1,srd-73
Y45G12C.8.1,srbc-81
Y45G12C.9a.1,srd-72
Y45G12C.9b.1,srd-72
Y45G12C.9c,srd-72
Y45G12C.9d,srd-72
Y45G12C.9e.1,srd-72
Y45G12C.10.1,Y45G12C.10
Y45G12C.11,Y45G12C.11
Y46B2A.1.1,fbxc-51
Y46B2A.2.1,Y46B2A.2
Y46B2A.3.1,Y46B2A.3
Y46C8AL.1.1,clec-73
Y46C8AL.1.2,clec-73
Y46C8AL.2.1,clec-174
Y46C8AL.3.1,clec-70
Y46C8AL.4.1,clec-71
Y46C8AL.5.1,clec-72
Y46C8AL.8.1,clec-74
Y46C8AL.9.1,clec-75
Y46C8AR.1.1,clec-76
Y46C8AR.1.2,clec-76
Y46D2A.1.1,Y46D2A.1
Y46D2A.2.1,Y46D2A.2
Y46D2A.3a.1,Y46D2A.3
Y46D2A.3b.1,Y46D2A.3
Y46E12A.2.1,Y46E12A.2
Y46E12A.3.1,Y46E12A.3
Y46E12BL.1.1,tig-3
Y46E12BL.2a.1,Y46E12BL.2
Y46E12BL.2b,Y46E12BL.2
Y46E12BL.3.1,spsb-2
Y46E12BL.4a.1,spsb-1
Y46E12BL.4b.1,spsb-1
Y46E12BL.4c.1,spsb-1
Y46E12BL.4d.1,spsb-1
Y46E12BL.4e.1,spsb-1
Y46E12BL.4f.1,spsb-1
Y46E12BL.4f.2,spsb-1
Y46E12BL.4g.1,spsb-1
Y46E12BL.4h.1,spsb-1
Y46E12BR.1.1,Y46E12BR.1
Y46H3A.1a.1,srt-42
Y46H3A.1b.1,srt-42
Y46H3A.4a.1,Y46H3A.4
Y46H3A.4b.1,Y46H3A.4
Y46H3A.5a.1,Y46H3A.5
Y46H3A.5b.1,Y46H3A.5
Y46H3A.5b.2,Y46H3A.5
Y46H3B.1a.1,clec-205
Y46H3B.1b.1,clec-205
Y46H3B.2.1,clec-204
Y46H3C.4,Y46H3C.4
Y46H3C.5.1,Y46H3C.5
Y46H3C.5.2,Y46H3C.5
Y46H3C.6,Y46H3C.6
Y46H3C.7.1,Y46H3C.7
Y46H3D.1.1,Y46H3D.1
Y46H3D.4.1,irld-17
Y46H3D.6a.1,nhr-237
Y46H3D.6b.1,nhr-237
Y46H3D.7a.1,nhr-238
Y46H3D.7b,nhr-238
Y46H3D.8.1,Y46H3D.8
Y47A7.1.1,ttc-37
Y47A7.2.1,Y47A7.2
Y47C4A.1.1,Y47C4A.1
Y47D7A.2.1,Y47D7A.2
Y47D7A.3.1,Y47D7A.3
Y47D7A.6.1,Y47D7A.6
Y47D7A.7.1,Y47D7A.7
Y47D7A.9.1,Y47D7A.9
Y47D7A.10,hpo-37
Y47D7A.11.1,Y47D7A.11
Y47D7A.12.1,Y47D7A.12
Y47D7A.13.1,Y47D7A.13
Y47D7A.14a.1,rft-2
Y47D7A.14b.1,rft-2
Y47D7A.14c.1,rft-2
Y47D7A.14d.1,rft-2
Y47D7A.14e.1,rft-2
Y47D7A.15.1,Y47D7A.15
Y47D9A.1a.1,Y47D9A.1
Y47D9A.1b.1,Y47D9A.1
Y47D9A.2a.1,scpl-3
Y47D9A.2b.1,scpl-3
Y47D9A.3.1,Y47D9A.3
Y47D9A.4.1,Y47D9A.4
Y47D9A.5.1,Y47D9A.5
Y47D9A.5.2,Y47D9A.5
Y47G6A.3.1,Y47G6A.3
Y47G6A.4.1,rde-10
Y47G6A.5a.1,Y47G6A.5
Y47G6A.5b.1,Y47G6A.5
Y47G6A.6.1,pcaf-1
Y47G6A.7a.1,Y47G6A.7
Y47G6A.7a.2,Y47G6A.7
Y47G6A.7b.1,Y47G6A.7
Y47G6A.7b.2,Y47G6A.7
Y47G6A.9.1,Y47G6A.9
Y47G6A.13.1,Y47G6A.13
Y47G6A.14.1,Y47G6A.14
Y47G6A.14.2,Y47G6A.14
Y47G6A.15.1,Y47G6A.15
Y47G6A.17.1,ccep-290
Y47G6A.18.1,Y47G6A.18
Y47G6A.18.2,Y47G6A.18
Y47G6A.19a.1,Y47G6A.19
Y47G6A.19b.1,Y47G6A.19
Y47G6A.19c.1,Y47G6A.19
Y47G6A.21.1,Y47G6A.21
Y47G6A.22.1,Y47G6A.22
Y47G6A.24a.1,mis-12
Y47G6A.24a.2,mis-12
Y47G6A.24b.1,mis-12
Y47G6A.25.1,Y47G6A.25
Y47G6A.26.1,Y47G6A.26
Y47G6A.27,miro-3
Y47G6A.30.1,Y47G6A.30
Y47G7B.2.1,Y47G7B.2
Y48A5A.1.1,Y48A5A.1
Y48D7A.1.1,Y48D7A.1
Y48G1A.1.1,Y48G1A.1
Y48G1A.2.1,Y48G1A.2
Y48G1A.4.1,nol-14
Y48G1A.4.2,nol-14
Y48G1A.6a.1,mbtr-1
Y48G1A.6b.1,mbtr-1
Y48G1BL.1.1,snpc-3.3
Y48G1BL.5,Y48G1BL.5
Y48G1BL.7.1,Y48G1BL.7
Y48G1BM.1.1,snpc-3.2
Y48G1BM.2,Y48G1BM.2
Y48G1BM.6,Y48G1BM.6
Y48G1BM.7.1,Y48G1BM.7
Y48G1BM.8,Y48G1BM.8
Y48G1BR.1.1,Y48G1BR.1
Y48G1C.1.1,pid-2
Y48G1C.4a.1,pgs-1
Y48G1C.4b.1,pgs-1
Y48G1C.5.1,Y48G1C.5
Y48G1C.6.1,Y48G1C.6
Y48G1C.8a.1,Y48G1C.8
Y48G1C.8b.1,Y48G1C.8
Y48G1C.9.1,Y48G1C.9
Y48G1C.9.2,Y48G1C.9
Y48G1C.9.3,Y48G1C.9
Y48G1C.10a.1,Y48G1C.10
Y48G1C.10a.2,Y48G1C.10
Y48G1C.10a.3,Y48G1C.10
Y48G1C.10b.1,Y48G1C.10
Y48G1C.10b.2,Y48G1C.10
Y48G1C.10c.1,Y48G1C.10
Y48G8AL.1a.1,herc-1
Y48G8AL.1a.2,herc-1
Y48G8AL.1b.1,herc-1
Y48G8AL.1c.1,herc-1
Y48G8AL.1d.1,herc-1
Y48G8AL.1e.1,herc-1
Y48G8AL.5a.1,nsun-2
Y48G8AL.5b.1,nsun-2
Y48G8AL.5c.1,nsun-2
Y48G8AL.5d.1,nsun-2
Y48G8AL.7.1,Y48G8AL.7
Y48G8AL.10a.1,Y48G8AL.10
Y48G8AL.10b.1,Y48G8AL.10
Y48G8AL.10c.1,Y48G8AL.10
Y48G8AL.10d.1,Y48G8AL.10
Y48G8AL.10e.1,Y48G8AL.10
Y48G8AL.12.1,Y48G8AL.12
Y48G8AL.13a.1,Y48G8AL.13
Y48G8AL.13a.2,Y48G8AL.13
Y48G8AL.13a.3,Y48G8AL.13
Y48G8AL.13b.1,Y48G8AL.13
Y48G8AL.13b.2,Y48G8AL.13
Y48G8AL.13b.3,Y48G8AL.13
Y48G8AL.15.1,Y48G8AL.15
Y48G8AR.2.1,Y48G8AR.2
Y48G8AR.3.1,Y48G8AR.3
Y48G9A.3.1,gcn-1
Y48G9A.4.1,frl-1
Y48G9A.4.2,frl-1
Y48G9A.6.1,Y48G9A.6
Y48G9A.7.1,Y48G9A.7
Y48G9A.9a.1,Y48G9A.9
Y48G9A.9b.1,Y48G9A.9
Y48G9A.10.1,cpt-3
Y48G9A.11.1,Y48G9A.11
Y48G9A.12.1,Y48G9A.12
Y49C4A.1.1,srbc-39
Y49C4A.2.1,srbc-38
Y49C4A.3.1,srbc-37
Y49C4A.8a.1,ugt-29
Y49C4A.8a.2,ugt-29
Y49C4A.8a.3,ugt-29
Y49C4A.8b,ugt-29
Y49C4A.9.1,cyp-33C11
Y49F6A.1.1,wago-11
Y49F6A.5.1,Y49F6A.5
Y49F6B.1.1,cyh-1
Y49F6B.2.1,Y49F6B.2
Y49F6B.3.1,fbxb-112
Y49F6B.5.1,sdz-32
Y49F6B.6a.1,Y49F6B.6
Y49F6B.6b.1,Y49F6B.6
Y49F6B.7.1,fbxb-104
Y49F6B.8.1,Y49F6B.8
Y49F6B.9a.1,Y49F6B.9
Y49F6B.9a.2,Y49F6B.9
Y49F6B.9b.1,Y49F6B.9
Y49F6B.11.1,srz-5
Y49F6C.1,bath-8
Y49F6C.2.1,Y49F6C.2
Y49F6C.3.1,bath-9
Y49F6C.4.1,bath-10
Y49F6C.5.1,bath-23
Y49F6C.6.1,Y49F6C.6
Y49F6C.7.1,Y49F6C.7
Y49F6C.8.1,Y49F6C.8
Y49G5A.1.1,Y49G5A.1
Y49G5B.1.1,Y49G5B.1
Y49G5B.1.2,Y49G5B.1
Y50C1A.1a.1,otub-2
Y50C1A.1b.1,otub-2
Y50C1A.2.1,Y50C1A.2
Y50D4A.1a.1,Y50D4A.1
Y50D4A.1b.1,Y50D4A.1
Y50D4A.1c.1,Y50D4A.1
Y50D4A.1d.1,Y50D4A.1
Y50D4A.2a.1,wrb-1
Y50D4A.2a.2,wrb-1
Y50D4A.2a.3,wrb-1
Y50D4A.2b.1,wrb-1
Y50D4A.3,Y50D4A.3
Y50D4A.4a.1,Y50D4A.4
Y50D4A.4b.1,Y50D4A.4
Y50D4A.4c,Y50D4A.4
Y50D4A.4d.1,Y50D4A.4
Y50D4A.5.1,Y50D4A.5
Y50D4B.1a.1,Y50D4B.1
Y50D4B.1b.1,Y50D4B.1
Y50D4B.1c.1,Y50D4B.1
Y50D4B.1d.1,Y50D4B.1
Y50D4B.2a.1,Y50D4B.2
Y50D4B.2b.1,Y50D4B.2
Y50D4B.2c,Y50D4B.2
Y50D4B.4a.1,Y50D4B.4
Y50D4B.4b.1,Y50D4B.4
Y50D4B.4c.1,Y50D4B.4
Y50D4B.4d.1,Y50D4B.4
Y50D4B.4e.1,Y50D4B.4
Y50D4B.4f.1,Y50D4B.4
Y50D4B.5.1,clec-203
Y50D4B.6.1,Y50D4B.6
Y50D4B.7,Y50D4B.7
Y50D4C.2,Y50D4C.2
Y50D4C.3a.1,Y50D4C.3
Y50D4C.3b.1,Y50D4C.3
Y50D4C.5a.1,Y50D4C.5
Y50D4C.5b.1,Y50D4C.5
Y50D4C.6a.1,Y50D4C.6
Y50D4C.6b,Y50D4C.6
Y50D7A.1.1,Y50D7A.1
Y50D7A.2.1,xpd-1
Y50D7A.3a.1,Y50D7A.3
Y50D7A.3b.1,Y50D7A.3
Y50D7A.4.1,hpo-29
Y50D7A.5.1,hpo-38
Y50D7A.8.1,Y50D7A.8
Y50D7A.9.1,taco-1
Y50D7A.10.1,Y50D7A.10
Y51F10.2a.1,Y51F10.2
Y51F10.2a.2,Y51F10.2
Y51F10.2b.1,Y51F10.2
Y51F10.2b.10,Y51F10.2
Y51F10.2b.2,Y51F10.2
Y51F10.2b.3,Y51F10.2
Y51F10.2b.4,Y51F10.2
Y51F10.2b.5,Y51F10.2
Y51F10.2b.6,Y51F10.2
Y51F10.2b.7,Y51F10.2
Y51F10.2b.8,Y51F10.2
Y51F10.2b.9,Y51F10.2
Y51F10.2c.1,Y51F10.2
Y51F10.2c.2,Y51F10.2
Y51F10.2c.3,Y51F10.2
Y51F10.3a.1,Y51F10.3
Y51F10.3b.1,Y51F10.3
Y51F10.4a.1,Y51F10.4
Y51F10.4b.1,Y51F10.4
Y51F10.4c.1,Y51F10.4
Y51F10.4d.1,Y51F10.4
Y51F10.4e.1,Y51F10.4
Y51F10.5.1,hex-4
Y51F10.7.1,Y51F10.7
Y51F10.10a.1,spe-48
Y51F10.10b.1,spe-48
Y51F10.10c.1,spe-48
Y51F10.10d.1,spe-48
Y51F10.10e.1,spe-48
Y51H7BM.1.1,math-45
Y51H7BR.1.1,fbxb-42
Y51H7BR.2.1,fbxb-43
Y51H7BR.4a.1,Y51H7BR.4
Y51H7BR.4b.1,Y51H7BR.4
Y51H7BR.7.1,Y51H7BR.7
Y51H7C.1.1,Y51H7C.1
Y51H7C.2.1,scl-17
Y51H7C.3.1,Y51H7C.3
Y51H7C.5.1,alkb-1
Y51H7C.5.2,alkb-1
Y51H7C.6a.1,cogc-4
Y51H7C.6b.1,cogc-4
Y51H7C.6c.1,cogc-4
Y51H7C.7.1,Y51H7C.7
Y51H7C.8.1,Y51H7C.8
Y51H7C.9.1,Y51H7C.9
Y51H7C.10.1,Y51H7C.10
Y51H7C.11.1,nol-6
Y51H7C.12a.1,Y51H7C.12
Y51H7C.12b.1,Y51H7C.12
Y51H7C.13.1,Y51H7C.13
Y52D5A.1,Y52D5A.1
Y52D5A.2.1,Y52D5A.2
Y52E8A.1.1,Y52E8A.1
Y52E8A.2.1,Y52E8A.2
Y52E8A.3.1,Y52E8A.3
Y52E8A.3.2,Y52E8A.3
Y52E8A.4a.1,plep-1
Y52E8A.4b.1,plep-1
Y52E8A.6.1,Y52E8A.6
Y53G8AL.1.1,Y53G8AL.1
Y53G8AL.2.1,nduf-9
Y53G8AL.3.1,Y53G8AL.3
Y53G8AM.2.1,Y53G8AM.2
Y53G8AM.4.1,Y53G8AM.4
Y53G8AM.5.1,Y53G8AM.5
Y53G8AM.6.1,Y53G8AM.6
Y53G8AM.7.1,Y53G8AM.7
Y53G8AM.8.1,Y53G8AM.8
Y53G8AM.8.2,Y53G8AM.8
Y53G8AR.1.1,Y53G8AR.1
Y53G8AR.2a.1,phf-15
Y53G8AR.2b.1,phf-15
Y53G8AR.3a.1,ral-1
Y53G8AR.3b.1,ral-1
Y53G8AR.5.1,Y53G8AR.5
Y53G8AR.6.1,Y53G8AR.6
Y53G8AR.7a.1,Y53G8AR.7
Y53G8AR.7b.1,Y53G8AR.7
Y53G8AR.8.1,Y53G8AR.8
Y53G8AR.9.1,Y53G8AR.9
Y53G8B.1.1,Y53G8B.1
Y53G8B.2.1,Y53G8B.2
Y53G8B.3,Y53G8B.3
Y53G8B.4a.1,nipa-1
Y53G8B.4b.1,nipa-1
Y54B9A.1.1,Y54B9A.1
Y54C5A.1.1,Y54C5A.1
Y54E10A.3.1,txl-1
Y54E10A.5.1,dnc-6
Y54E10A.5.2,dnc-6
Y54E10A.6.1,Y54E10A.6
Y54E10A.7.1,mrpl-17
Y54E10A.7.2,mrpl-17
Y54E10A.7.3,mrpl-17
Y54E10A.10.1,Y54E10A.10
Y54E10A.10.2,Y54E10A.10
Y54E10A.11.1,Y54E10A.11
Y54E10A.11.2,Y54E10A.11
Y54E10A.12.1,Y54E10A.12
Y54E10A.13.1,Y54E10A.13
Y54E10A.16.1,mab-31
Y54E10A.17a.1,Y54E10A.17
Y54E10A.17a.2,Y54E10A.17
Y54E10A.17b.1,Y54E10A.17
Y54E10BL.1.1,Y54E10BL.1
Y54E10BL.3.1,Y54E10BL.3
Y54E10BL.5.1,nduf-5
Y54E10BR.1a.1,pign-1
Y54E10BR.1b.1,pign-1
Y54E10BR.2.1,Y54E10BR.2
Y54E10BR.2.2,Y54E10BR.2
Y54E10BR.2.3,Y54E10BR.2
Y54E10BR.3.1,Y54E10BR.3
Y54E10BR.4.1,Y54E10BR.4
Y54E10BR.5.1,sec-11
Y54E10BR.6.1,rpb-7
Y54E10BR.8.1,ztf-23
Y54F10AL.1a.1,Y54F10AL.1
Y54F10AL.1b.1,Y54F10AL.1
Y54F10AM.1.1,nhr-239
Y54F10AM.5.1,Y54F10AM.5
Y54F10AM.6.1,Y54F10AM.6
Y54F10AM.6.2,Y54F10AM.6
Y54F10AM.8.1,Y54F10AM.8
Y54F10AM.11.1,Y54F10AM.11
Y54F10AR.1.1,Y54F10AR.1
Y54F10AR.2.1,Y54F10AR.2
Y54F10BM.1.1,ppm-1.D
Y54F10BM.2.1,iffb-1
Y54F10BM.3.1,Y54F10BM.3
Y54F10BM.4.1,fbxa-39
Y54F10BM.5.1,fbxa-9
Y54F10BM.6.1,Y54F10BM.6
Y54F10BM.7.1,fbxa-48
Y54F10BM.9.1,Y54F10BM.9
Y54F10BM.10.1,fbxa-1
Y54F10BM.11.1,fbxa-66
Y54F10BM.12.1,Y54F10BM.12
Y54F10BM.13.1,Y54F10BM.13
Y54G2A.2a.1,atln-1
Y54G2A.2b.1,atln-1
Y54G2A.2c.1,atln-1
Y54G2A.2c.2,atln-1
Y54G2A.2c.3,atln-1
Y54G2A.2c.4,atln-1
Y54G2A.2d.1,atln-1
Y54G2A.2d.2,atln-1
Y54G2A.3a.1,vrp-1
Y54G2A.3b.1,vrp-1
Y54G2A.4.1,samt-1
Y54G2A.5a.1,dml-1
Y54G2A.5b.1,dml-1
Y54G2A.5c.1,dml-1
Y54G2A.6a.1,clec-85
Y54G2A.6b.1,clec-85
Y54G2A.6b.2,clec-85
Y54G2A.6b.3,clec-85
Y54G2A.8a.1,clec-82
Y54G2A.8b.1,clec-82
Y54G2A.10a.1,Y54G2A.10
Y54G2A.10b.1,Y54G2A.10
Y54G2A.11a.1,Y54G2A.11
Y54G2A.11b.1,Y54G2A.11
Y54G2A.12.1,Y54G2A.12
Y54G2A.13.1,Y54G2A.13
Y54G2A.14.1,clec-83
Y54G2A.14.2,clec-83
Y54G2A.14.3,clec-83
Y54G2A.15.1,Y54G2A.15
Y54G2A.16a.1,Y54G2A.16
Y54G2A.16b.1,Y54G2A.16
Y54G2A.16c.1,Y54G2A.16
Y54G2A.17a.1,nprt-1
Y54G2A.17a.2,nprt-1
Y54G2A.17b.1,nprt-1
Y54G2A.17b.2,nprt-1
Y54G2A.17c.1,nprt-1
Y54G2A.17c.2,nprt-1
Y54G2A.18.1,Y54G2A.18
Y54G2A.19.1,Y54G2A.19
Y54G2A.20,Y54G2A.20
Y54G2A.21,Y54G2A.21
Y54G2A.22.1,fbxc-45
Y54G2A.23.1,manf-1
Y54G2A.24,Y54G2A.24
Y54G2A.26a.1,Y54G2A.26
Y54G2A.26b.1,Y54G2A.26
Y54G2A.26c.1,Y54G2A.26
Y54G2A.27.1,Y54G2A.27
Y54G2A.28a.1,Y54G2A.28
Y54G2A.28b.1,Y54G2A.28
Y54G2A.28c.1,Y54G2A.28
Y54G2A.29.1,ndnf-1
Y54G2A.32.1,Y54G2A.32
Y54G2A.32.2,Y54G2A.32
Y54G2A.32.3,Y54G2A.32
Y54G2A.32.4,Y54G2A.32
Y54G2A.33.1,clec-84
Y54G2A.33.2,clec-84
Y54G2A.35a.1,ser-6
Y54G2A.35b.1,ser-6
Y54G2A.36.1,Y54G2A.36
Y54G2A.36.2,Y54G2A.36
Y54G2A.36.3,Y54G2A.36
Y54G2A.36.4,Y54G2A.36
Y54H5A.1.1,Y54H5A.1
Y54H5A.1.2,Y54H5A.1
Y54H5A.1.3,Y54H5A.1
Y54H5A.2.1,Y54H5A.2
Y54H5A.3.1,rbm-42
Y54H5A.4.1,oxy-4
Y55B1AL.2.1,gtf-2H5
Y55B1AL.3a.1,helq-1
Y55B1AL.3b.1,helq-1
Y55B1AR.2a.1,Y55B1AR.2
Y55B1AR.2b.1,Y55B1AR.2
Y55B1AR.3.1,Y55B1AR.3
Y55B1AR.4.1,Y55B1AR.4
Y55B1BL.1a.1,Y55B1BL.1
Y55B1BL.1b.1,Y55B1BL.1
Y55B1BL.1c,Y55B1BL.1
Y55B1BM.1a.1,stim-1
Y55B1BM.1b.1,stim-1
Y55B1BM.1c.1,stim-1
Y55B1BR.1.1,Y55B1BR.1
Y55B1BR.2.1,Y55B1BR.2
Y55B1BR.3.1,cec-8
Y55B1BR.3.2,cec-8
Y55B1BR.4.1,magu-1
Y55D5A.1a.1,Y55D5A.1
Y55D5A.1b.1,Y55D5A.1
Y55D5A.2.1,Y55D5A.2
Y55D5A.3.1,Y55D5A.3
Y55D5A.4.1,Y55D5A.4
Y55D5A.6.1,cutl-25
Y55F3AM.1.1,mrps-25
Y55F3AM.1.2,mrps-25
Y55F3AM.3a.1,rbm-39
Y55F3AM.3b,rbm-39
Y55F3AM.3c.1,rbm-39
Y55F3AM.3c.2,rbm-39
Y55F3AM.3c.3,rbm-39
Y55F3AM.4a.1,atg-3
Y55F3AM.4b.1,atg-3
Y55F3AM.5.1,Y55F3AM.5
Y55F3AM.8a.1,immp-2
Y55F3AM.8b.1,immp-2
Y55F3AM.9a.1,Y55F3AM.9
Y55F3AM.9b.1,Y55F3AM.9
Y55F3AM.10.1,abhd-14
Y55F3AM.11.1,Y55F3AM.11
Y55F3AM.12.1,dcap-1
Y55F3AM.13.1,Y55F3AM.13
Y55F3AM.14.1,Y55F3AM.14
Y55F3AM.14.2,Y55F3AM.14
Y55F3AR.1.1,cox-18
Y55F3AR.1.2,cox-18
Y55F3AR.2.1,Y55F3AR.2
Y55F3AR.3a.1,cct-8
Y55F3AR.3b.1,cct-8
Y55F3BL.1.1,mrpl-46
Y55F3BL.2a.1,zipt-15
Y55F3BL.2b.1,zipt-15
Y55F3BR.1.1,Y55F3BR.1
Y55F3BR.2a.1,Y55F3BR.2
Y55F3BR.2a.2,Y55F3BR.2
Y55F3BR.2b.1,Y55F3BR.2
Y55F3BR.2c.1,Y55F3BR.2
Y55F3BR.4a.1,lgc-33
Y55F3BR.4b.1,lgc-33
Y55F3BR.5a.1,madf-1
Y55F3BR.5b.1,madf-1
Y55F3BR.5c.1,madf-1
Y55F3BR.6a.1,Y55F3BR.6
Y55F3BR.6a.2,Y55F3BR.6
Y55F3BR.6b.1,Y55F3BR.6
Y55F3BR.8a.1,lem-4
Y55F3BR.8b.1,lem-4
Y55F3C.2.1,srt-23
Y55F3C.3a.1,kvs-5
Y55F3C.3a.2,kvs-5
Y55F3C.3b.1,kvs-5
Y55F3C.3c.1,kvs-5
Y55F3C.3d.1,kvs-5
Y55F3C.3e.1,kvs-5
Y55F3C.3f.1,kvs-5
Y55F3C.3g.1,kvs-5
Y55F3C.5.1,clec-164
Y55F3C.7a.1,cutl-26
Y55F3C.7b.1,cutl-26
Y55F3C.8.1,srt-24
Y55H10A.1.1,vha-19
Y55H10A.2.1,Y55H10A.2
Y57E12AL.1a.1,Y57E12AL.1
Y57E12AL.1b.1,Y57E12AL.1
Y57E12AL.2.1,Y57E12AL.2
Y57E12AL.4.1,Y57E12AL.4
Y57E12AL.6.1,Y57E12AL.6
Y57E12AL.6.2,Y57E12AL.6
Y57E12AM.1.1,tmem-258
Y57E12B.1.1,Y57E12B.1
Y57E12B.3.1,lipl-6
Y57E12B.4.1,Y57E12B.4
Y57G7A.1.1,Y57G7A.1
Y57G7A.1.2,Y57G7A.1
Y57G7A.2.1,Y57G7A.2
Y57G7A.3a.1,Y57G7A.3
Y57G7A.3b.1,Y57G7A.3
Y57G7A.5.1,Y57G7A.5
Y57G7A.6.1,Y57G7A.6
Y57G7A.7.1,srz-64
Y57G7A.8,Y57G7A.8
Y57G7A.9.1,glb-31
Y57G7A.10.1,emc-2
Y57G7A.11.1,Y57G7A.11
Y58A7A.1a.1,Y58A7A.1
Y58A7A.1b.1,Y58A7A.1
Y58A7A.2.1,Y58A7A.2
Y58A7A.3.1,Y58A7A.3
Y58A7A.3.2,Y58A7A.3
Y58A7A.4.1,Y58A7A.4
Y58A7A.5.1,Y58A7A.5
Y58A7A.6.1,glb-32
Y58G8A.1.1,lgc-26
Y58G8A.4a.1,npr-5
Y58G8A.4b.1,npr-5
Y59C2A.1.1,Y59C2A.1
Y59C2A.2.1,Y59C2A.2
Y59C2A.3.1,Y59C2A.3
Y59E1A.1.1,fbxa-40
Y59E1A.2.1,rgs-8.2
Y59E1B.1,Y59E1B.1
Y59E9AL.1.1,thn-6
Y59E9AL.3.1,Y59E9AL.3
Y59E9AL.4.1,Y59E9AL.4
Y59E9AL.5,Y59E9AL.5
Y59E9AL.6.1,Y59E9AL.6
Y59E9AR.1.1,Y59E9AR.1
Y59E9AR.2.1,Y59E9AR.2
Y59E9AR.4.1,thn-5
Y59E9AR.5.1,tbx-42
Y59E9AR.6,thn-7
Y59E9AR.7.1,Y59E9AR.7
Y59E9AR.8.1,Y59E9AR.8
Y59H11AL.1a.1,npr-22
Y59H11AL.1b.1,npr-22
Y59H11AM.1.1,Y59H11AM.1
Y59H11AM.2.1,mpst-5
Y59H11AM.3.1,mpst-6
Y59H11AM.4.1,Y59H11AM.4
Y59H11AR.2a.1,catp-7
Y59H11AR.2a.2,catp-7
Y59H11AR.2b.1,catp-7
Y59H11AR.3.1,Y59H11AR.3
Y59H11AR.4.1,Y59H11AR.4
Y60C6A.1.1,Y60C6A.1
Y61A9LA.1a.1,Y61A9LA.1
Y61A9LA.1b.1,Y61A9LA.1
Y61A9LA.3a.1,Y61A9LA.3
Y61A9LA.3b,Y61A9LA.3
Y61A9LA.3c.1,Y61A9LA.3
Y61A9LA.3d.1,Y61A9LA.3
Y61A9LA.3d.2,Y61A9LA.3
Y61A9LA.3d.3,Y61A9LA.3
Y61A9LA.3d.4,Y61A9LA.3
Y61A9LA.3e.1,Y61A9LA.3
Y61A9LA.3e.2,Y61A9LA.3
Y61A9LA.3e.3,Y61A9LA.3
Y61A9LA.3f.1,Y61A9LA.3
Y61A9LA.4.1,Y61A9LA.4
Y61A9LA.5,Y61A9LA.5
Y61A9LA.7a.1,Y61A9LA.7
Y61A9LA.7b.1,Y61A9LA.7
Y61A9LA.8.1,sut-2
Y61A9LA.9.1,hpo-39
Y61A9LA.10.1,Y61A9LA.10
Y61A9LA.11a.1,Y61A9LA.11
Y61A9LA.11b.1,Y61A9LA.11
Y64H9A.1,Y64H9A.1
Y64H9A.2.1,Y64H9A.2
Y65B4A.1.1,cus-2
Y65B4A.2a.1,Y65B4A.2
Y65B4A.2b.1,Y65B4A.2
Y65B4A.2c.1,Y65B4A.2
Y65B4A.3.1,vps-20
Y65B4A.4.1,Y65B4A.4
Y65B4A.6a.1,Y65B4A.6
Y65B4A.6b.1,Y65B4A.6
Y65B4A.7a.1,Y65B4A.7
Y65B4A.7b.1,Y65B4A.7
Y65B4A.8.1,Y65B4A.8
Y65B4A.8.2,Y65B4A.8
Y65B4A.9a.1,Y65B4A.9
Y65B4A.9b.1,Y65B4A.9
Y65B4BL.1.1,Y65B4BL.1
Y65B4BL.2a.1,deps-1
Y65B4BL.2b.1,deps-1
Y65B4BL.2b.2,deps-1
Y65B4BL.2b.3,deps-1
Y65B4BL.3a.1,Y65B4BL.3
Y65B4BL.3b.1,Y65B4BL.3
Y65B4BL.4.1,Y65B4BL.4
